TIMESTAMP,Wind_100
20120108 14:00,10.05475291
20120108 15:00,9.731601448
20120108 16:00,9.24224512
20120108 17:00,8.875165031
20120108 18:00,8.289287741
20120108 19:00,7.950421617
20120108 20:00,8.499525691
20120108 21:00,8.570978963
20120108 22:00,7.107179684
20120108 23:00,6.83124111
20120109 0:00,6.736263275
20120109 1:00,5.121029558
20120109 2:00,5.298470427
20120109 3:00,6.375994967
20120109 4:00,7.798955128
20120109 5:00,8.315540336
20120109 6:00,8.204143883
20120109 7:00,8.510812416
20120109 8:00,8.619204577
20120109 9:00,8.43281405
20120109 10:00,8.136273366
20120109 11:00,8.03164404
20120109 12:00,7.588568542
20120109 13:00,6.861941497
20120109 14:00,6.629320412
20120109 15:00,6.366759166
20120109 16:00,6.215297889
20120109 17:00,5.989973834
20120109 18:00,5.928041329
20120109 19:00,5.745150683
20120109 20:00,5.649292194
20120109 21:00,5.985658027
20120109 22:00,6.750471243
20120109 23:00,7.347644523
20120110 0:00,7.530933934
20120110 1:00,8.670565167
20120110 2:00,9.152041142
20120110 3:00,9.925010553
20120110 4:00,10.09683656
20120110 5:00,9.183674517
20120110 6:00,9.040134065
20120110 7:00,9.110476967
20120110 8:00,9.519176071
20120110 9:00,9.322489099
20120110 10:00,8.796532712
20120110 11:00,8.806833325
20120110 12:00,8.827028906
20120110 13:00,8.167726647
20120110 14:00,7.652729849
20120110 15:00,8.202116182
20120110 16:00,8.692267141
20120110 17:00,9.148120194
20120110 18:00,9.828928493
20120110 19:00,10.73392027
20120110 20:00,10.52791299
20120110 21:00,11.1742613
20120110 22:00,11.19728801
20120110 23:00,10.57857593
20120111 0:00,10.0278717
20120111 1:00,9.39892749
20120111 2:00,8.801056371
20120111 3:00,8.756856874
20120111 4:00,8.920006034
20120111 5:00,8.726095779
20120111 6:00,8.49169706
20120111 7:00,8.399081242
20120111 8:00,8.043377864
20120111 9:00,7.764239402
20120111 10:00,7.648360442
20120111 11:00,7.477241574
20120111 12:00,6.434994739
20120111 13:00,5.832414537
20120111 14:00,6.35770984
20120111 15:00,6.36204207
20120111 16:00,6.489691005
20120111 17:00,6.900436505
20120111 18:00,7.184512516
20120111 19:00,7.529755306
20120111 20:00,7.830995022
20120111 21:00,7.800113254
20120111 22:00,7.840369732
20120111 23:00,7.45700698
20120112 0:00,6.700907251
20120112 1:00,4.623368723
20120112 2:00,3.339015202
20120112 3:00,2.653543012
20120112 4:00,2.481733185
20120112 5:00,2.863189193
20120112 6:00,3.154353195
20120112 7:00,3.367302222
20120112 8:00,3.745884728
20120112 9:00,4.228082815
20120112 10:00,5.079829902
20120112 11:00,5.784585589
20120112 12:00,5.413415522
20120112 13:00,4.716898346
20120112 14:00,5.379927728
20120112 15:00,6.083551481
20120112 16:00,5.888046206
20120112 17:00,5.438947311
20120112 18:00,5.21757521
20120112 19:00,5.929328536
20120112 20:00,6.19671544
20120112 21:00,5.633773641
20120112 22:00,4.734611317
20120112 23:00,4.324135583
20120113 0:00,4.198592889
20120113 1:00,3.90374118
20120113 2:00,2.464929941
20120113 3:00,1.525688454
20120113 4:00,1.583131233
20120113 5:00,2.377934252
20120113 6:00,3.169113236
20120113 7:00,4.243860858
20120113 8:00,4.836408078
20120113 9:00,5.034245007
20120113 10:00,5.327241548
20120113 11:00,5.385703921
20120113 12:00,6.089499417
20120113 13:00,7.019815181
20120113 14:00,6.579713325
20120113 15:00,6.27001063
20120113 16:00,6.208632374
20120113 17:00,6.262804464
20120113 18:00,6.398711259
20120113 19:00,6.521479245
20120113 20:00,6.566982795
20120113 21:00,6.275423303
20120113 22:00,5.704287235
20120113 23:00,5.381097055
20120114 0:00,4.778257596
20120114 1:00,4.434949562
20120114 2:00,3.960882083
20120114 3:00,3.873032418
20120114 4:00,4.228275249
20120114 5:00,4.708451339
20120114 6:00,5.26423909
20120114 7:00,5.74707633
20120114 8:00,6.150649385
20120114 9:00,6.432803162
20120114 10:00,6.669031696
20120114 11:00,7.014082302
20120114 12:00,7.218274501
20120114 13:00,7.211856138
20120114 14:00,7.024803562
20120114 15:00,6.708236476
20120114 16:00,6.500208522
20120114 17:00,6.49993074
20120114 18:00,6.686119368
20120114 19:00,6.967195623
20120114 20:00,7.164427978
20120114 21:00,6.954941426
20120114 22:00,6.313052543
20120114 23:00,6.293789886
20120115 0:00,5.59726689
20120115 1:00,4.096692171
20120115 2:00,2.996255165
20120115 3:00,2.617508476
20120115 4:00,2.725488881
20120115 5:00,3.10302527
20120115 6:00,3.470305471
20120115 7:00,4.027009055
20120115 8:00,4.843624431
20120115 9:00,5.945024725
20120115 10:00,6.931115055
20120115 11:00,7.082045464
20120115 12:00,7.068770569
20120115 13:00,7.087237084
20120115 14:00,6.970047785
20120115 15:00,6.568435097
20120115 16:00,6.142069206
20120115 17:00,5.939864045
20120115 18:00,5.972476141
20120115 19:00,6.054905725
20120115 20:00,6.132334835
20120115 21:00,6.029397469
20120115 22:00,5.3282867
20120115 23:00,4.799492868
20120116 0:00,4.79737322
20120116 1:00,4.979587448
20120116 2:00,5.001552957
20120116 3:00,4.80809655
20120116 4:00,4.529278255
20120116 5:00,4.359799835
20120116 6:00,4.159033244
20120116 7:00,3.940631029
20120116 8:00,4.214332772
20120116 9:00,5.243257711
20120116 10:00,7.011427548
20120116 11:00,7.665384704
20120116 12:00,7.539806809
20120116 13:00,7.792037897
20120116 14:00,8.527405734
20120116 15:00,9.301518838
20120116 16:00,9.764087739
20120116 17:00,9.987696401
20120116 18:00,10.29137213
20120116 19:00,11.44269176
20120116 20:00,12.13299156
20120116 21:00,12.15703777
20120116 22:00,11.79711023
20120116 23:00,11.19133969
20120117 0:00,10.65861679
20120117 1:00,9.49473811
20120117 2:00,7.588773022
20120117 3:00,6.685186498
20120117 4:00,6.3985688
20120117 5:00,6.878461938
20120117 6:00,6.436523964
20120117 7:00,6.364297957
20120117 8:00,6.264765152
20120117 9:00,11.37081858
20120117 10:00,8.617112598
20120117 11:00,6.179147816
20120117 12:00,5.857742196
20120117 13:00,5.56672126
20120117 14:00,5.306811606
20120117 15:00,3.883866044
20120117 16:00,4.151396118
20120117 17:00,4.667354286
20120117 18:00,4.193196874
20120117 19:00,3.557567864
20120117 20:00,3.837796946
20120117 21:00,3.498993519
20120117 22:00,2.514774679
20120117 23:00,2.020144583
20120118 0:00,1.766139168
20120118 1:00,0.574763216
20120118 2:00,1.00771214
20120118 3:00,2.790255668
20120118 4:00,4.252215098
20120118 5:00,5.230295763
20120118 6:00,5.751285719
20120118 7:00,5.790753445
20120118 8:00,6.013168177
20120118 9:00,6.740498721
20120118 10:00,7.0141657
20120118 11:00,6.423321301
20120118 12:00,6.498556733
20120118 13:00,6.112037775
20120118 14:00,5.936275347
20120118 15:00,5.851955025
20120118 16:00,5.973999666
20120118 17:00,6.196782122
20120118 18:00,6.408845453
20120118 19:00,6.633980864
20120118 20:00,6.869236415
20120118 21:00,6.955610973
20120118 22:00,6.096523343
20120118 23:00,5.353501193
20120119 0:00,4.491257105
20120119 1:00,3.688535295
20120119 2:00,2.185177216
20120119 3:00,1.015961358
20120119 4:00,0.697281729
20120119 5:00,2.365237875
20120119 6:00,3.706519904
20120119 7:00,4.108362225
20120119 8:00,4.28575878
20120119 9:00,4.990828822
20120119 10:00,5.168266059
20120119 11:00,5.839991893
20120119 12:00,7.536290163
20120119 13:00,7.824660861
20120119 14:00,7.703811147
20120119 15:00,7.253998799
20120119 16:00,6.985986356
20120119 17:00,6.8546264
20120119 18:00,6.917560688
20120119 19:00,6.994826925
20120119 20:00,6.997119812
20120119 21:00,6.872367034
20120119 22:00,5.937367936
20120119 23:00,5.21280648
20120120 0:00,4.280948988
20120120 1:00,1.043025802
20120120 2:00,0.687188692
20120120 3:00,1.725004335
20120120 4:00,1.703908162
20120120 5:00,4.208352515
20120120 6:00,4.291857547
20120120 7:00,3.643085746
20120120 8:00,2.52288532
20120120 9:00,2.787197296
20120120 10:00,4.397710577
20120120 11:00,4.738197881
20120120 12:00,5.011065004
20120120 13:00,4.330684864
20120120 14:00,4.208383376
20120120 15:00,5.016715186
20120120 16:00,5.593428937
20120120 17:00,6.244511677
20120120 18:00,7.122380623
20120120 19:00,7.76947599
20120120 20:00,8.222396585
20120120 21:00,8.363278172
20120120 22:00,7.745902381
20120120 23:00,7.646424619
20120121 0:00,7.699041927
20120121 1:00,7.039646538
20120121 2:00,6.808812936
20120121 3:00,6.145369588
20120121 4:00,5.391085495
20120121 5:00,5.063742013
20120121 6:00,4.598241932
20120121 7:00,4.753587705
20120121 8:00,5.626741338
20120121 9:00,6.438981135
20120121 10:00,7.100969292
20120121 11:00,7.784003389
20120121 12:00,8.150904779
20120121 13:00,8.03798743
20120121 14:00,7.997440763
20120121 15:00,7.768088222
20120121 16:00,7.421618348
20120121 17:00,7.333126072
20120121 18:00,7.177527673
20120121 19:00,7.138809725
20120121 20:00,7.298484974
20120121 21:00,6.860341862
20120121 22:00,5.878624469
20120121 23:00,5.633476634
20120122 0:00,5.737666591
20120122 1:00,5.42274872
20120122 2:00,5.061149168
20120122 3:00,5.154539685
20120122 4:00,6.967224021
20120122 5:00,7.457519538
20120122 6:00,6.970378103
20120122 7:00,6.894755631
20120122 8:00,8.019427787
20120122 9:00,8.411644566
20120122 10:00,8.368454938
20120122 11:00,8.053428726
20120122 12:00,7.986279633
20120122 13:00,8.284760507
20120122 14:00,8.224686743
20120122 15:00,7.936697853
20120122 16:00,7.880485039
20120122 17:00,7.742013406
20120122 18:00,7.826953749
20120122 19:00,7.799781721
20120122 20:00,7.444589768
20120122 21:00,6.743683259
20120122 22:00,5.800580823
20120122 23:00,6.269653785
20120123 0:00,6.207952739
20120123 1:00,4.776306579
20120123 2:00,4.74580106
20120123 3:00,5.030413933
20120123 4:00,4.893698116
20120123 5:00,4.983110225
20120123 6:00,4.890011302
20120123 7:00,5.083626487
20120123 8:00,5.681409951
20120123 9:00,6.678405497
20120123 10:00,7.330070376
20120123 11:00,7.137922664
20120123 12:00,6.736444105
20120123 13:00,6.38515042
20120123 14:00,6.563087223
20120123 15:00,6.992643462
20120123 16:00,6.903081646
20120123 17:00,6.850679047
20120123 18:00,6.484237309
20120123 19:00,5.755878962
20120123 20:00,4.982832551
20120123 21:00,4.162187571
20120123 22:00,3.107582346
20120123 23:00,3.749975404
20120124 0:00,4.152184225
20120124 1:00,3.513451926
20120124 2:00,4.791195066
20120124 3:00,5.617148699
20120124 4:00,6.180084137
20120124 5:00,6.415778204
20120124 6:00,6.649305982
20120124 7:00,6.779192052
20120124 8:00,6.538743237
20120124 9:00,6.085642189
20120124 10:00,5.781171206
20120124 11:00,5.865566957
20120124 12:00,5.949433987
20120124 13:00,5.941434095
20120124 14:00,6.316875247
20120124 15:00,6.567482327
20120124 16:00,6.401515691
20120124 17:00,6.475481223
20120124 18:00,5.940514728
20120124 19:00,5.158639525
20120124 20:00,4.700546543
20120124 21:00,4.51421662
20120124 22:00,3.756747087
20120124 23:00,4.533809109
20120125 0:00,6.194921049
20120125 1:00,7.426637137
20120125 2:00,7.668091933
20120125 3:00,8.059280994
20120125 4:00,8.502998459
20120125 5:00,9.253276991
20120125 6:00,8.88362738
20120125 7:00,8.795735073
20120125 8:00,8.507917241
20120125 9:00,7.423161975
20120125 10:00,6.613855557
20120125 11:00,7.037833306
20120125 12:00,7.611372524
20120125 13:00,7.772150475
20120125 14:00,8.057581981
20120125 15:00,8.727613715
20120125 16:00,8.818837336
20120125 17:00,8.597519184
20120125 18:00,8.991451985
20120125 19:00,9.343137813
20120125 20:00,9.531524003
20120125 21:00,9.49769382
20120125 22:00,8.826749175
20120125 23:00,8.234156914
20120126 0:00,7.403229207
20120126 1:00,6.862935552
20120126 2:00,6.439133167
20120126 3:00,6.360644415
20120126 4:00,6.824660814
20120126 5:00,7.480559837
20120126 6:00,8.092240067
20120126 7:00,8.509978934
20120126 8:00,8.676503712
20120126 9:00,8.732244049
20120126 10:00,8.568686511
20120126 11:00,8.431350394
20120126 12:00,8.259453812
20120126 13:00,7.859923823
20120126 14:00,7.807765504
20120126 15:00,8.097783324
20120126 16:00,8.262678777
20120126 17:00,8.374227059
20120126 18:00,8.466897913
20120126 19:00,8.503713087
20120126 20:00,8.596195903
20120126 21:00,8.670366046
20120126 22:00,8.198580127
20120126 23:00,8.248448511
20120127 0:00,8.58509129
20120127 1:00,7.801378419
20120127 2:00,8.07930698
20120127 3:00,8.16442903
20120127 4:00,9.230808743
20120127 5:00,8.876682526
20120127 6:00,8.95770459
20120127 7:00,8.299114356
20120127 8:00,8.196143826
20120127 9:00,8.326230287
20120127 10:00,8.41690139
20120127 11:00,9.397346941
20120127 12:00,8.476066863
20120127 13:00,8.305285232
20120127 14:00,8.175006245
20120127 15:00,7.947333793
20120127 16:00,7.797714059
20120127 17:00,7.515508974
20120127 18:00,7.297241023
20120127 19:00,7.194921896
20120127 20:00,6.715627564
20120127 21:00,6.547205924
20120127 22:00,8.330437691
20120127 23:00,8.778611927
20120128 0:00,8.492530306
20120128 1:00,8.435889367
20120128 2:00,7.579551714
20120128 3:00,7.696630871
20120128 4:00,8.20193149
20120128 5:00,8.096114207
20120128 6:00,8.775816677
20120128 7:00,8.992454939
20120128 8:00,9.096540466
20120128 9:00,9.877356033
20120128 10:00,9.517418843
20120128 11:00,9.648974269
20120128 12:00,10.21504787
20120128 13:00,11.4764909
20120128 14:00,11.24690074
20120128 15:00,10.2779733
20120128 16:00,9.899548419
20120128 17:00,9.539250963
20120128 18:00,9.140722405
20120128 19:00,8.766801936
20120128 20:00,8.230348855
20120128 21:00,7.34517151
20120128 22:00,6.742163581
20120128 23:00,6.880028381
20120129 0:00,7.437559404
20120129 1:00,4.712862183
20120129 2:00,5.075152083
20120129 3:00,5.010852192
20120129 4:00,3.951918054
20120129 5:00,3.720644269
20120129 6:00,3.853980413
20120129 7:00,4.558590322
20120129 8:00,5.322120871
20120129 9:00,4.968031802
20120129 10:00,4.767732972
20120129 11:00,4.79188953
20120129 12:00,5.285197638
20120129 13:00,5.583117161
20120129 14:00,6.425079255
20120129 15:00,7.502210344
20120129 16:00,7.311927531
20120129 17:00,6.772162035
20120129 18:00,7.754656751
20120129 19:00,9.450470478
20120129 20:00,9.370710297
20120129 21:00,11.90440154
20120129 22:00,11.22549324
20120129 23:00,10.91600899
20120130 0:00,11.32847559
20120130 1:00,12.37048865
20120130 2:00,12.3968768
20120130 3:00,12.70293325
20120130 4:00,12.80369109
20120130 5:00,12.45980286
20120130 6:00,12.19804704
20120130 7:00,11.92688428
20120130 8:00,12.09604894
20120130 9:00,11.87401089
20120130 10:00,11.38866016
20120130 11:00,10.37831245
20120130 12:00,9.409566044
20120130 13:00,8.402085772
20120130 14:00,7.714319808
20120130 15:00,7.372344984
20120130 16:00,6.891933372
20120130 17:00,6.76127787
20120130 18:00,7.118159351
20120130 19:00,7.717000022
20120130 20:00,6.982027152
20120130 21:00,7.53174875
20120130 22:00,8.221853412
20120130 23:00,8.017678764
20120131 0:00,7.701871871
20120131 1:00,7.527135375
20120131 2:00,6.835307984
20120131 3:00,6.297443883
20120131 4:00,6.073346923
20120131 5:00,5.868400149
20120131 6:00,5.903369329
20120131 7:00,5.931265223
20120131 8:00,6.057770197
20120131 9:00,6.358892346
20120131 10:00,6.749508084
20120131 11:00,6.965666101
20120131 12:00,6.549033427
20120131 13:00,6.599523552
20120131 14:00,6.651287452
20120131 15:00,6.222294109
20120131 16:00,5.685235138
20120131 17:00,5.799128579
20120131 18:00,6.268327622
20120131 19:00,6.775697725
20120131 20:00,7.280267948
20120131 21:00,8.039596827
20120131 22:00,7.741553716
20120131 23:00,6.959984904
20120201 0:00,6.006657622
20120201 1:00,4.051258088
20120201 2:00,3.484698944
20120201 3:00,3.412983147
20120201 4:00,3.786916701
20120201 5:00,4.337600099
20120201 6:00,4.835697095
20120201 7:00,5.185919894
20120201 8:00,5.372951071
20120201 9:00,5.703616016
20120201 10:00,5.572854513
20120201 11:00,5.273841255
20120201 12:00,4.974590811
20120201 13:00,5.224600587
20120201 14:00,5.980854694
20120201 15:00,5.87616154
20120201 16:00,5.805915472
20120201 17:00,5.896358817
20120201 18:00,6.171908358
20120201 19:00,6.140920718
20120201 20:00,6.327407032
20120201 21:00,6.398008813
20120201 22:00,6.147809166
20120201 23:00,6.465035895
20120202 0:00,6.062501856
20120202 1:00,5.14056005
20120202 2:00,4.852360304
20120202 3:00,4.403885118
20120202 4:00,4.090284101
20120202 5:00,3.593089229
20120202 6:00,3.378339981
20120202 7:00,3.499167596
20120202 8:00,3.721963894
20120202 9:00,4.286378725
20120202 10:00,5.73814316
20120202 11:00,5.072845278
20120202 12:00,3.958811852
20120202 13:00,4.760704358
20120202 14:00,4.922941041
20120202 15:00,5.391922908
20120202 16:00,6.129360489
20120202 17:00,6.023912508
20120202 18:00,5.991432838
20120202 19:00,5.594824182
20120202 20:00,5.241100422
20120202 21:00,4.601667429
20120202 22:00,3.496558714
20120202 23:00,2.210940528
20120203 0:00,1.141696072
20120203 1:00,2.835035473
20120203 2:00,3.905155186
20120203 3:00,4.846726388
20120203 4:00,5.351025778
20120203 5:00,5.646946355
20120203 6:00,5.667847968
20120203 7:00,5.773501764
20120203 8:00,5.610983389
20120203 9:00,5.69764389
20120203 10:00,5.820053013
20120203 11:00,5.345758202
20120203 12:00,4.872881187
20120203 13:00,4.167992888
20120203 14:00,3.850849836
20120203 15:00,4.659117907
20120203 16:00,5.262242859
20120203 17:00,5.606028742
20120203 18:00,6.06996178
20120203 19:00,6.543417147
20120203 20:00,6.877362471
20120203 21:00,6.898801732
20120203 22:00,6.770805116
20120203 23:00,6.318216145
20120204 0:00,6.403592365
20120204 1:00,5.843112517
20120204 2:00,5.848178226
20120204 3:00,6.835538657
20120204 4:00,7.616985145
20120204 5:00,5.842666012
20120204 6:00,4.391105693
20120204 7:00,2.927877208
20120204 8:00,2.197458423
20120204 9:00,2.395246408
20120204 10:00,5.272356028
20120204 11:00,6.989394375
20120204 12:00,8.876989882
20120204 13:00,9.904184625
20120204 14:00,11.81817602
20120204 15:00,12.54262745
20120204 16:00,12.03130948
20120204 17:00,10.23377823
20120204 18:00,11.25271013
20120204 19:00,11.4839735
20120204 20:00,12.89308306
20120204 21:00,14.86460659
20120204 22:00,13.38906996
20120204 23:00,15.34666211
20120205 0:00,16.01786503
20120205 1:00,16.1023639
20120205 2:00,16.4716046
20120205 3:00,16.12799277
20120205 4:00,16.25183242
20120205 5:00,16.1787978
20120205 6:00,15.121927
20120205 7:00,13.80151803
20120205 8:00,13.11319856
20120205 9:00,12.01478508
20120205 10:00,10.70840794
20120205 11:00,9.832912376
20120205 12:00,8.89495394
20120205 13:00,8.848112593
20120205 14:00,8.096544308
20120205 15:00,7.173600253
20120205 16:00,6.750877686
20120205 17:00,6.484907639
20120205 18:00,6.340370771
20120205 19:00,6.071055263
20120205 20:00,5.558144703
20120205 21:00,4.967268021
20120205 22:00,4.927119478
20120205 23:00,7.868517279
20120206 0:00,7.670663021
20120206 1:00,7.224582458
20120206 2:00,6.999938405
20120206 3:00,7.163321445
20120206 4:00,7.446181023
20120206 5:00,7.538106374
20120206 6:00,7.408253466
20120206 7:00,7.454962492
20120206 8:00,8.324891146
20120206 9:00,9.999458917
20120206 10:00,8.754579051
20120206 11:00,7.393142207
20120206 12:00,6.393998327
20120206 13:00,5.960744927
20120206 14:00,5.884862921
20120206 15:00,5.74164422
20120206 16:00,5.611024912
20120206 17:00,5.315432868
20120206 18:00,5.026752583
20120206 19:00,4.78518999
20120206 20:00,4.54342647
20120206 21:00,4.402804392
20120206 22:00,5.586687408
20120206 23:00,5.370216238
20120207 0:00,5.396782726
20120207 1:00,6.500958783
20120207 2:00,6.076150351
20120207 3:00,5.804903394
20120207 4:00,5.820538412
20120207 5:00,5.631467654
20120207 6:00,5.892526737
20120207 7:00,6.414816486
20120207 8:00,6.597009096
20120207 9:00,7.143955384
20120207 10:00,8.025445104
20120207 11:00,7.709609059
20120207 12:00,7.013772643
20120207 13:00,6.249917442
20120207 14:00,5.542336778
20120207 15:00,5.195281123
20120207 16:00,5.073467274
20120207 17:00,4.926140663
20120207 18:00,4.759410603
20120207 19:00,4.609771879
20120207 20:00,4.303431478
20120207 21:00,3.926344749
20120207 22:00,2.817538812
20120207 23:00,2.471596667
20120208 0:00,2.422316498
20120208 1:00,2.748476409
20120208 2:00,3.171142356
20120208 3:00,3.677910145
20120208 4:00,4.193637751
20120208 5:00,4.329393674
20120208 6:00,4.61947173
20120208 7:00,5.117087695
20120208 8:00,5.374364015
20120208 9:00,5.771384011
20120208 10:00,6.27956825
20120208 11:00,6.395292853
20120208 12:00,6.432706087
20120208 13:00,5.856044322
20120208 14:00,5.834993713
20120208 15:00,5.643379179
20120208 16:00,5.062911253
20120208 17:00,4.33266367
20120208 18:00,3.76338146
20120208 19:00,3.433817062
20120208 20:00,3.282412251
20120208 21:00,3.472641251
20120208 22:00,2.824254987
20120208 23:00,3.164903782
20120209 0:00,3.288502192
20120209 1:00,4.865563935
20120209 2:00,5.043439606
20120209 3:00,4.446384577
20120209 4:00,3.915105839
20120209 5:00,4.295874101
20120209 6:00,4.864670011
20120209 7:00,5.846861103
20120209 8:00,6.710263297
20120209 9:00,7.569473288
20120209 10:00,7.561184442
20120209 11:00,6.554541906
20120209 12:00,6.32934048
20120209 13:00,6.133151693
20120209 14:00,6.093560431
20120209 15:00,5.745418788
20120209 16:00,5.518597589
20120209 17:00,5.586078359
20120209 18:00,5.491667647
20120209 19:00,5.162229467
20120209 20:00,5.115582565
20120209 21:00,5.166797573
20120209 22:00,4.492731129
20120209 23:00,5.143467967
20120210 0:00,5.554697694
20120210 1:00,6.105927442
20120210 2:00,6.035898213
20120210 3:00,6.348395956
20120210 4:00,7.272616551
20120210 5:00,7.737675597
20120210 6:00,7.955474228
20120210 7:00,8.513606125
20120210 8:00,8.783007404
20120210 9:00,9.061958476
20120210 10:00,8.069996598
20120210 11:00,7.563003306
20120210 12:00,7.324438338
20120210 13:00,6.874143786
20120210 14:00,6.443307395
20120210 15:00,6.638863137
20120210 16:00,6.795060118
20120210 17:00,6.81397401
20120210 18:00,6.789371236
20120210 19:00,6.574126805
20120210 20:00,6.25227522
20120210 21:00,6.344726175
20120210 22:00,5.822397211
20120210 23:00,5.306800189
20120211 0:00,4.683654028
20120211 1:00,4.822383835
20120211 2:00,4.179877531
20120211 3:00,4.173092751
20120211 4:00,4.714734254
20120211 5:00,4.748917962
20120211 6:00,5.081247239
20120211 7:00,5.239068439
20120211 8:00,5.44113607
20120211 9:00,5.659477651
20120211 10:00,5.600653234
20120211 11:00,5.556771082
20120211 12:00,5.857897622
20120211 13:00,5.820887041
